,ACF_FOOD,ACF_LODGE,AGR,ART_CRE,ART_SPO,BUS_FAC,BUS_RENT,BUS_SUP,CON,EDU,E_AI,E_BATT,E_BIO,E_CONT,E_HEALTH,E_PLAT,E_RENEW,E_SEMI,FIN_AUX,FIN_BANK,FIN_INS,HW_WELF,H_CHEM,H_ELEC,H_ELECEQ,H_HEALTH,H_INFOSVC,H_MEDIA,H_RETAIL,H_UTIL,ICT_TEL,MFG_APP,MFG_AUTO,MFG_BEV,MFG_COKE,MFG_FOOD,MFG_FURN,MFG_LEATHER,MFG_MACH,MFG_METAL,MFG_NONMET,MFG_OTH,MFG_OTRANS,MFG_PAPER,MFG_PREC,MFG_PRINT,MFG_REP,MFG_STEEL,MFG_TEX,MFG_TOB,MFG_WOOD,MIN_COAL,MIN_MET,MIN_NONMET,PER_ASSOC,PER_OTH,PER_REP,PRO_ENG,PRO_ETC,PRO_PRO,PRO_RND,PUB,RE,TRN_AIR,TRN_LAND,TRN_SEA,TRN_WARE,UTL_SEW,UTL_WASTE,UTL_WATER
E_AI,2.2788111488250213,0.9833447005125263,1.021144003279535,3.4333008779511394,0.7231711343191858,1.8750064427641862,1.4211666937277228,1.2284385469884176,-0.2710275747841707,0.41132826553344953,64.02098796306313,-0.16547008276878472,3.929978867890498,-1.174204057614454,0.7609090537001861,-5.089852081182348,-0.9932148537228584,0.4609412925875303,-0.6918908608839904,0.1228376235090042,1.29542230275566,0.3075889561940894,-0.29360066741903,0.4609412925875303,-0.16547008276877742,0.7609090537001316,-82.83823933310956,10.711020468713341,0.7664979170894454,-0.9932148537228607,-0.886054175282802,0.2544305919317939,-1.4059375005409203,-1.0392287634094477,0.27990038537153616,-0.943567486886097,0.8101908427352035,0.4975422065650432,0.6739128927324007,0.4667859090794048,-0.13783050939343222,0.45797355016039476,-1.417590818116551,-0.6087783988021661,-0.2275932021066978,0.3775859596254234,0.47122042920346413,-1.4909332637638855,0.5085834503735721,-1.0414050055260942,0.050246119012908444,0.30037564187525595,0.36482417703398246,0.33262850923127013,-0.0006840065011243683,-0.24044112666569598,-0.2000376149659328,-0.3016879480737033,0.022323497094970578,0.038143041794305416,0.12361419660300325,-0.06333371309046104,-0.056221583793812674,0.7736477613572629,0.398986669151652,0.5242718468214499,0.16387570345887936,-0.18247041917778545,0.025949931217413066,0.016607614789109364
E_BATT,-0.0651464161907551,-0.019828241486268678,-0.02934159730578274,0.050078671836113,0.09877394240063637,-0.09580190289263932,-0.0509214857184203,-0.14071058346782078,0.16604839411715688,0.019096574729271194,-0.16547008276878472,0.9005481716428798,0.21134145316213782,0.6931209736797735,-0.12854919111826796,0.16291075729473203,0.03592669001536919,0.523274117854932,0.24590599746844144,0.08257145575055111,0.12462464396000088,-0.07045761306864509,0.09347485426437775,0.523274117854932,0.9005481716428789,-0.12854919111827495,-2.0853287258958337,-0.962781022817634,0.08066508587720782,0.035926690015368336,-0.044235561437468394,0.09439629858266729,0.2606790818544277,0.02741930125800689,0.8097793092597195,0.034028148101718086,0.053077804206815585,0.08127546829146658,0.1955259488123287,0.26431856711600155,0.08538892886902351,0.04898178690477003,0.17158380784064514,0.10282835975435446,0.3289792303712662,0.09522162593640442,0.042352915758069334,0.21302287678397586,0.11408974874598632,0.08110862396388968,0.1041129051436197,0.05185523717396537,0.07717479039197711,0.06976374431824835,0.077971873967688,0.07978316922790636,0.07591600994253907,0.042354268326290995,0.041199255828181694,0.04170338309407988,0.040181856673362014,0.012843759393463917,0.017534537281781136,0.07081935136648489,0.08514836101404454,0.18230211208987143,0.027653081969758842,0.056087255805734655,0.05597784412740778,0.05438654308170021
E_BIO,0.10728458434700676,-0.16853927650492637,-0.32219887288417987,0.542195690280186,0.212235119503488,0.1601729881394781,-0.013505356976479073,0.16414418683126175,0.14785864581628844,-0.0004742766963763102,3.929978867890498,0.21134145316213782,11.18466694969237,-1.4925736748989258,-0.04452819471704787,-0.8165880403094358,-0.06517040778549331,-0.576697633586231,-0.42997481575183955,0.08781565416318231,-0.08388150088145717,0.2246496487565729,-0.6026585110255929,-0.576697633586231,0.21134145316215452,-0.04452819471705294,-3.642929746449887,7.909393649820293,0.40253112734538804,-0.06517040778550447,0.301917924580938,0.2842423266193176,-0.04354855778215726,-0.23003654507914953,-2.7005322966459047,-0.4499859219056581,0.25881513785728066,0.3827825088805528,0.5283627757967185,0.10576874603497023,0.21846307844052298,0.5176235662622544,-0.0247554399912914,-0.05012465950196703,0.29905897791020175,0.32533799558316545,0.5088660848157649,-0.1629876611605341,0.40149476157908026,0.14035044412477896,0.2587521382935512,-0.5331329165580355,-0.3699022999841398,-0.42840446728075926,0.24958003635079248,0.1896778832848308,0.1789760404156407,-0.07559822686309775,0.008838569139700277,0.03020214373963983,0.01765917403844187,-0.002095384692082352,0.189164553256745,-0.6881205912325834,-0.43343700171217114,-0.29013735421005793,-1.0867855098293626,-0.15355729828113554,-0.24067570035781738,-0.32684595423357715
E_CONT,3.0924788210256327,1.6045815502221563,-0.14283715925854223,1.1959524682629374,0.7349695720543024,-0.14720360597645393,-0.5998509047024401,-0.2685697455045504,0.056735798168156694,0.03405495614948233,-1.174204057614454,0.6931209736797735,-1.4925736748989258,64.11677421142197,0.9052310928768251,4.28473409913607,0.026846997466926332,1.3321023634394518,0.6729871909862039,0.13449185020465623,0.4534467243224899,-1.6607180899787304,0.47313184728102037,1.3321023634394518,0.6931209736797732,0.9052310928768398,4.0300757913984215,-96.71146125463098,0.42258797086106054,0.026846997466936647,-1.0033732175443113,-0.3834813690812058,0.2099872951651246,-0.09950424233973851,5.616546508687232,-0.06969037191559549,0.20120993892756883,-0.9244475035557875,-0.46285502964421454,0.48322565292482167,-0.07833191797691653,0.3719601229403722,1.0367895844234503,0.17822429880043436,0.6206723284998279,-0.020272380776619484,0.4838878209138179,1.6754941039400688,-0.8094701262931524,-0.22864235579914616,-0.09252567458422625,-0.3464017862653584,-0.5371890090184475,-0.5533965132803566,0.48512457587402186,0.5255158529357875,0.5565413648013559,0.29123261079871443,0.18673720539394387,0.1797776103988223,0.17872352476644965,-0.038837545618791325,0.3632736992203258,1.1945483706986795,0.7798940455900388,2.7268661589196275,1.9167745885740328,0.34632726763034316,0.2772575005261753,0.4847724981509795
E_HEALTH,-0.213403786940365,-0.21367495776911932,0.04361917616015442,-0.09346987545157188,0.03955323052457272,0.24641155286986932,0.19898554722812692,0.25692785104073507,-0.06772947111750172,0.026068345682981536,0.7609090537001861,-0.12854919111826796,-0.04452819471704787,0.9052310928768251,4.554631551621232,-0.12510783273131157,0.014894512977695345,-0.8012845977086843,0.12655865086805107,-0.1496893525560479,-0.22395583626024815,0.6418783753536367,-0.2325460798423724,-0.8012845977086843,-0.12854919111826554,4.554631551621237,0.5594359468492693,-0.4234248596258113,0.013832140256080466,0.01489451297770614,-0.23790575337615658,-0.16082662750744026,0.020749716677709956,-0.15168491807320097,0.11138681117879311,-0.2798779619690831,0.16291988688272602,-0.17054307542549926,-0.23875418721883834,0.03462334727863781,-0.10182331554523201,0.2177677397222462,-0.12899729226619103,-0.16124579502197278,-0.18469082317386237,-0.045649206376606126,0.228216231611469,-0.24880435471321913,-0.06978195002740663,-0.031158790632504804,-0.03446634152588333,-0.007687901025890997,-0.01875184129172632,-0.03289264089029877,-0.06159610544443944,-0.07491553527915655,-0.06839928693408284,-0.06044435540857601,-0.04024194443239105,-0.030392341999386115,-0.04198983777078176,0.02108269408906953,-0.022000852337122952,-0.11691740984163183,0.04051617711093749,0.18341980020723023,-0.42882507396345365,-0.002642144119916072,-0.003553823898164395,-0.0419894424242524
E_PLAT,-0.3848539844012584,-0.16167723387339886,0.0889031883521202,-0.11366472136197785,0.13050371829337643,-0.37262067336094,-0.3009112276156113,-0.38395433128649453,0.09405138602146448,-0.07911967980344516,-5.089852081182348,0.16291075729473203,-0.8165880403094358,4.28473409913607,-0.12510783273131157,7.376203471083553,-0.059335561867460335,0.23674732525003395,0.022576794694158093,-0.034473970160144814,-0.09758402549781295,-0.15662823821907,0.10125101417769569,0.23674732525003395,0.1629107572947315,-0.12510783273130174,3.7426956452260787,-8.420589411916618,-0.8124405101878244,-0.05933556186746023,-0.41382554828008156,-0.12031609979578615,-0.3684069772302695,0.21343562384350548,1.0795640066933658,0.088420550535877,-0.19841597109175108,0.008255098106173734,-0.10259730606111955,0.10993249321896216,0.03215733076323499,-0.10888964770064523,-0.006993707597765085,0.033216683167702966,0.038547384123361936,-0.14757557523976308,-0.1189632166952497,0.21301021208942975,-0.07408899033392573,0.2842570651195161,-0.09235810269162086,0.20171906045905638,0.1624947789978178,0.187619342924879,-0.0079360829859065,0.0205518320248859,0.049563928273416324,0.22125496348287912,0.14077324986696654,0.13523746196716638,0.12566618711493172,0.03230491884414632,-0.04021583245146921,0.09250647611960992,-0.14468314619970654,0.10151401873840579,0.3259105990646939,0.45283741369228575,0.39954974246218583,0.5066683615561395
E_RENEW,0.016532938580369357,-0.062950035160287,-0.029166953609466115,-0.10908713069632944,-0.08929753350563921,-0.04463226800725946,-0.05045697687229559,-0.018995554759504634,0.0722818236356802,-0.06148975172266965,-0.9932148537228584,0.03592669001536919,-0.06517040778549331,0.026846997466926332,0.014894512977695345,-0.059335561867460335,2.059387991177952,-0.17831921765001163,-0.29389732070145275,-0.10528797898047515,-0.2616930036568863,-0.15281140800976326,-0.15939029912920089,-0.17831921765001163,0.035926690015368606,0.014894512977700836,1.6251491204381188,0.33770860376631423,-0.06524344349159887,2.059387991177951,0.177903897127525,-0.041757141724825586,-0.08384745786103945,0.0126689922610044,-0.06758402759269128,-0.02931998896737321,0.1310087846730994,-0.0187825310568192,0.0011941008599749656,0.22293821215131335,0.10005503357234252,0.09469086698075291,0.04032445596493069,-0.016049143115279784,-0.10081436535483819,-0.02238309990925062,0.08949454313507578,0.11296316197498989,-0.003138820718130809,-0.04885199634866618,-0.027379588127918107,0.07992078997602248,0.10866878885962455,0.11886967476850502,-0.08420583578201045,-0.08456395194183325,-0.08133327848415171,0.07104650953814165,0.07300090724942915,0.06419561355449403,0.07362376347091942,-0.03841176810624234,0.05993394333791064,0.026361233727596797,0.07432914266374281,-0.14298835748914332,0.04436758379588385,0.14330239826814703,0.1229527500986624,0.12775730884627828
E_SEMI,-0.3656037305259599,-0.23582786580826157,0.03842369316702655,-0.20332579325093197,-0.05057675465588157,-0.289386188855244,-0.23165827180464435,-0.45073979732165587,-0.15911439910865938,-0.012093045234269288,0.4609412925875303,0.523274117854932,-0.576697633586231,1.3321023634394518,-0.8012845977086843,0.23674732525003395,-0.17831921765001163,3.3601962530147587,0.8334709144226412,0.19185989188231303,0.2173290964804865,-0.2079136530114756,0.6896320241341822,3.3601962530147587,0.5232741178549273,-0.8012845977086841,-5.557255814715249,-2.92320170230844,0.07847121435209439,-0.1783192176500148,-0.1422477196767027,0.03370968233800433,0.1478662036794546,-0.06626986742090445,0.7611337228597285,0.04641986563054085,0.0491809583804751,0.03561250377410473,0.16164239952109896,-0.0002749390460299974,-0.1237938029200321,-0.028839987818750835,0.19030729878139094,0.20496522179224827,1.576725173081264,0.07598928426259347,-0.027668392009021863,0.5433650419081688,-0.03359348189398269,-0.07908523318105558,0.13792682715536828,-0.3388061014810585,-0.26269741076827424,-0.28741585914442225,-0.03823520634666726,-0.011501734262548576,-0.026875430697001955,0.051080458210818046,0.015143331736668698,0.006751521413631975,0.007391754816622462,-0.0014050674404091018,-0.02133833743831389,0.1248875819434425,-0.020408971506480744,0.43901844187582634,0.17035128226272095,-0.03000903411993263,0.027756081103561845,0.09410962284217332
FIN_AUX,-0.22715731704261036,-0.09831682898883932,0.0007461195348366503,-0.17125627745048944,-0.0804576681985579,-0.3071116546136614,-0.20403631995189547,-0.2742893631090739,-0.1325320603386809,0.06547801545300035,-0.6918908608839904,0.24590599746844144,-0.42997481575183955,0.6729871909862039,0.12655865086805107,0.022576794694158093,-0.29389732070145275,0.8334709144226412,2.215509547825116,0.6977907317148705,0.915310431553642,0.041593204802402424,0.4021380550999205,0.8334709144226412,0.2459059974684431,0.12655865086805143,0.671240998336528,-1.4959050466551445,0.09020504790924776,-0.2938973207014544,-0.004130961222996259,0.15330431471539924,0.3478891637298203,0.09348674209317563,0.4512699066786481,0.23152345745845435,-0.006646770644447003,0.1482776645667324,0.25591975762328056,-0.03601742018954093,-0.13432794393160083,-0.023645084462650873,0.21259885113414095,0.21710298635945,0.37964316632734413,0.13095156725669688,-0.03207708397568684,0.22716620714031802,0.1279425810960837,0.18382077348614692,0.17038140154266548,-0.1177773134576208,-0.11110263956725099,-0.13770231509944095,-0.01362380468179487,0.005593524329993706,-0.002629765729052519,0.007646068614891294,-0.01712936878152132,-0.013976889292898986,-0.022602975448401546,0.007787867425645379,-0.057027245088391354,0.010275909732091054,-0.04284529371906145,0.5017210647870642,-0.17979595698268644,-0.07101367543257418,-0.040012043058946845,-0.0334578965192103
FIN_BANK,0.18675045996199435,0.060458133720177415,0.03274655463459532,0.07030297138479374,-0.005026944446826014,-0.050475392815509564,-0.07136929663532302,0.060714581168855974,-0.08209429928548523,0.02594302439688259,0.1228376235090042,0.08257145575055111,0.08781565416318231,0.13449185020465623,-0.1496893525560479,-0.034473970160144814,-0.10528797898047515,0.19185989188231303,0.6977907317148705,0.9483484770510637,0.7054555700937284,-0.028426232611829572,0.1554243937279907,0.19185989188231303,0.0825714557505494,-0.14968935255604354,1.5179931569806797,0.3148631004968763,0.11026025286514637,-0.10528797898047713,0.25865722919011963,0.11172534784231437,-0.16328855219678032,0.017597527437235885,-0.36541961701746667,0.033963830106814,0.005969126296913892,0.1573157149515491,0.24675086660193507,0.010321519390507053,-0.014944160226163867,0.013505779763236364,-0.1293177135205968,0.09757507256762334,0.09379493461272158,0.12309067587579095,0.009079092674029267,0.07230866125017821,0.11511146448242215,-0.014984625267853696,0.09256102789348551,-0.026603557775770437,0.016693938699411985,0.018234195318142257,0.013341991909003207,0.008264028218207127,0.006280219686427613,0.019068447457994006,0.04496979009884169,0.03678283270673166,0.0469417649441236,0.0022036653081575143,-0.04990846843396606,0.09684910310205139,0.008720070912007568,-0.10013130807459045,0.038638601852928514,0.08068785272292539,0.022350078062587084,0.019140053203206057
FIN_INS,0.14004072900077763,0.013461513621969819,0.01891284552714389,0.09949871136259322,-0.030314886789824403,-0.1030218761067663,-0.11918417326118215,-0.09249409590954391,-0.07811092662077482,0.04338668381736048,1.29542230275566,0.12462464396000088,-0.08388150088145717,0.4534467243224899,-0.22395583626024815,-0.09758402549781295,-0.2616930036568863,0.2173290964804865,0.915310431553642,0.7054555700937284,1.1518535033579675,-0.059593125590072744,0.28586238856772406,0.2173290964804865,0.12462464396000231,-0.22395583626024906,-0.278315291166434,0.0038808959263995934,0.1247155562222149,-0.2616930036568879,0.07129453871237901,0.10011288224861842,0.09431901580088088,0.01636447977207704,0.36423303578769545,0.06099201886259604,0.020314980218673003,0.14028157292672036,0.2819117964350518,0.024828858617040442,-0.016068096869529903,0.020401873101279323,0.07555648923576423,0.13196147915025466,0.09654833941773994,0.14331220583894655,0.020028772892823288,0.210662296962995,0.09697989149370366,0.017111305052931278,0.12389845983500301,-0.0022198066276455865,0.01687317323113437,0.014711636697739429,0.013241474553988894,0.004055033072632019,0.005496384221494924,0.006227132963266961,0.02613281415433033,0.02199200589303498,0.02923195352973723,0.002496859789340835,-0.06575997312765744,0.046800457909287496,-0.1121487339153767,0.0849234990480143,-0.06902138544681806,0.07214978892295183,0.002680042157269746,0.006566131305041582
HW_WELF,-0.33434656964927684,-0.1354662617382005,-0.024698958387801194,-0.06089069761951697,-0.03546043646339149,0.1171088308335305,0.18349811596110768,0.211508181196391,-0.027841667013218822,0.0206849423760831,0.3075889561940894,-0.07045761306864509,0.2246496487565729,-1.6607180899787304,0.6418783753536367,-0.15662823821907,-0.15281140800976326,-0.2079136530114756,0.041593204802402424,-0.028426232611829572,-0.059593125590072744,1.3108525535263507,-0.18747666479549957,-0.2079136530114756,-0.0704576130686384,0.6418783753536366,-0.33591784340431186,2.5989251107846125,0.002197015538328581,-0.15281140800976464,-0.17206365320063982,-0.07047795052404157,-0.2924257688761134,-0.12421505247405416,-0.2158061787073228,-0.10270953319275859,-0.02776423028412986,-0.11763946593524743,-0.056550254230224965,-0.05808058231322267,0.01220223959354177,0.001734194298771475,-0.28629768074241274,-0.10252039014564654,0.030630597350564972,-0.042025078289625824,0.011346336063597943,-0.3642754332382791,-0.10056624472996334,-0.07417359596000143,-0.05430017540194848,0.015418572716229043,-0.00018961794154654182,-0.015294582640439406,-0.09642555279348541,-0.10028893546056813,-0.1032613004492478,-0.06425514280122885,-0.04755531475651095,-0.03440094358073913,-0.04815465693333104,0.007569703091737726,-0.10187513464373985,-0.2371354760447087,-0.12643717193406348,-0.2320507314296946,-0.2795236735937123,-0.020421901457114817,0.018878002393005227,0.002438322958479271
H_CHEM,-0.06446197636999668,-0.13846890987308125,0.06640280516186875,0.019636770143830234,0.062175707759280816,-0.11088458638989437,-0.06398118571356937,-0.08193374160148452,-0.16305636982290345,-0.006009060762503808,-0.29360066741903,0.09347485426437775,-0.6026585110255929,0.47313184728102037,-0.2325460798423724,0.10125101417769569,-0.15939029912920089,0.6896320241341822,0.4021380550999205,0.1554243937279907,0.28586238856772406,-0.18747666479549957,1.2153631951386155,0.6896320241341822,0.09347485426437839,-0.23254607984237285,0.7105452126767098,-1.5648102736394232,0.1397485149481698,-0.15939029912919875,0.09789894846412805,0.23656835066818963,0.42332592384280815,0.1166985095275486,0.8042681537592132,0.2179075147666466,0.06930989257439124,0.24866807271077634,0.3475531975606143,-0.02171641889078851,0.22491118623097958,0.004853726417244157,0.2650878295602493,0.34600316601134007,0.3608651217769653,0.22113085085554862,-0.00476726251269822,0.8344680173493988,0.23268899919330002,0.1303965177456713,0.24597479115445445,-0.12268677977726827,-0.13413843319399768,-0.12492335770911472,-0.012625712309236183,-0.001124292093842044,-0.0007087276395618652,-0.01624799130574615,-0.022769940103267085,-0.030139970253675118,-0.024156450163058816,0.008034306992340857,-0.01564989554406364,0.1336580369305168,0.10271570254971737,0.21504158289066067,0.12227818160509694,-0.023997276504733732,-0.03680366268808856,-0.01778660568460682
H_ELEC,-0.3656037305259599,-0.23582786580826157,0.03842369316702655,-0.20332579325093197,-0.05057675465588157,-0.289386188855244,-0.23165827180464435,-0.45073979732165587,-0.15911439910865938,-0.012093045234269288,0.4609412925875303,0.523274117854932,-0.576697633586231,1.3321023634394518,-0.8012845977086843,0.23674732525003395,-0.17831921765001163,3.3601962530147587,0.8334709144226412,0.19185989188231303,0.2173290964804865,-0.2079136530114756,0.6896320241341822,3.3601962530147587,0.5232741178549273,-0.8012845977086841,-5.557255814715249,-2.92320170230844,0.07847121435209439,-0.1783192176500148,-0.1422477196767027,0.03370968233800433,0.1478662036794546,-0.06626986742090445,0.7611337228597285,0.04641986563054085,0.0491809583804751,0.03561250377410473,0.16164239952109896,-0.0002749390460299974,-0.1237938029200321,-0.028839987818750835,0.19030729878139094,0.20496522179224827,1.576725173081264,0.07598928426259347,-0.027668392009021863,0.5433650419081688,-0.03359348189398269,-0.07908523318105558,0.13792682715536828,-0.3388061014810585,-0.26269741076827424,-0.28741585914442225,-0.03823520634666726,-0.011501734262548576,-0.026875430697001955,0.051080458210818046,0.015143331736668698,0.006751521413631975,0.007391754816622462,-0.0014050674404091018,-0.02133833743831389,0.1248875819434425,-0.020408971506480744,0.43901844187582634,0.17035128226272095,-0.03000903411993263,0.027756081103561845,0.09410962284217332
H_ELECEQ,-0.06514641619075821,-0.019828241486268286,-0.029341597305784884,0.05007867183611662,0.09877394240063656,-0.09580190289264108,-0.05092148571842161,-0.14071058346782267,0.1660483941171573,0.01909657472927236,-0.16547008276877742,0.9005481716428789,0.21134145316215452,0.6931209736797732,-0.12854919111826554,0.1629107572947315,0.035926690015368606,0.5232741178549273,0.2459059974684431,0.0825714557505494,0.12462464396000231,-0.0704576130686384,0.09347485426437839,0.5232741178549273,0.9005481716428778,-0.12854919111827254,-2.085328725895797,-0.9627810228176251,0.08066508587720973,0.035926690015367774,-0.04423556143746857,0.09439629858266523,0.2606790818544231,0.02741930125800212,0.8097793092597355,0.03402814810171295,0.053077804206807674,0.08127546829145994,0.19552594881232918,0.26431856711599944,0.08538892886902538,0.04898178690476735,0.1715838078406476,0.10282835975435296,0.32897923037126764,0.09522162593640404,0.0423529157580671,0.21302287678397255,0.1140897487459829,0.08110862396388586,0.10411290514361933,0.05185523717396348,0.07717479039197617,0.06976374431824739,0.07797187396768576,0.07978316922790406,0.07591600994253649,0.04235426832628919,0.041199255828180396,0.041703383094078506,0.040181856673360786,0.012843759393463989,0.01753453728178092,0.07081935136648672,0.08514836101404179,0.1823021120898746,0.027653081969761267,0.05608725580573613,0.05597784412740804,0.05438654308170052
H_HEALTH,-0.21340378694035386,-0.2136749577691106,0.04361917616015491,-0.09346987545156851,0.03955323052457649,0.24641155286986935,0.19898554722812772,0.25692785104073396,-0.0677294711175023,0.02606834568297949,0.7609090537001316,-0.12854919111827495,-0.04452819471705294,0.9052310928768398,4.554631551621237,-0.12510783273130174,0.014894512977700836,-0.8012845977086841,0.12655865086805143,-0.14968935255604354,-0.22395583626024906,0.6418783753536366,-0.23254607984237285,-0.8012845977086841,-0.12854919111827254,4.554631551621242,0.5594359468492565,-0.4234248596258449,0.013832140256079107,0.014894512977711678,-0.23790575337615488,-0.16082662750743473,0.020749716677706878,-0.15168491807319648,0.11138681117876124,-0.27987796196908016,0.16291988688272632,-0.17054307542549293,-0.23875418721884045,0.03462334727863469,-0.10182331554523409,0.21776773972224606,-0.12899729226619172,-0.16124579502196798,-0.1846908231738638,-0.04564920637660246,0.228216231611469,-0.24880435471320989,-0.0697819500274034,-0.03115879063250242,-0.034466341525879116,-0.007687901025895329,-0.018751841291729184,-0.03289264089030104,-0.0615961054444396,-0.07491553527915609,-0.06839928693408241,-0.06044435540857758,-0.040241944432392755,-0.030392341999387985,-0.041989837770783606,0.021082694089069275,-0.022000852337122748,-0.11691740984162327,0.04051617711094203,0.18341980020723064,-0.428825073963447,-0.0026421441199194,-0.003553823898167544,-0.04198944242425498
H_INFOSVC,-0.7351905050684846,-0.4697708960591836,0.2700872273727329,-3.1882910060939333,-1.1204765251170228,-1.4254356836871123,-4.241957345030834,2.0984999456966804,0.17839267604209874,-0.24118161940310232,-82.83823933310956,-2.0853287258958337,-3.642929746449887,4.0300757913984215,0.5594359468492693,3.7426956452260787,1.6251491204381188,-5.557255814715249,0.671240998336528,1.5179931569806797,-0.278315291166434,-0.33591784340431186,0.7105452126767098,-5.557255814715249,-2.085328725895797,0.5594359468492565,327.02024248200394,-4.893360104557562,-0.6337604444565512,1.6251491204381316,3.9374756089931373,-0.3495466070069248,0.2721392014387749,1.7224372605769396,-0.38828035261405025,0.8940771140704296,-1.3254932748387596,-0.5465266652795177,-1.1643179788965143,0.13830927959179,-0.6605264600327797,-0.6194379393420537,-0.11218336450013856,0.6266549528957839,-2.197386282476917,-0.1530552969417335,-0.6204651044407273,2.3596953412800468,-0.3941399954493511,0.7541978235785701,-0.3407027121834234,-0.16811026787612307,0.005254302291631493,0.18254352086980402,-0.8086921192941602,-0.6811219773823204,-0.7252996221231834,-0.17683787651670438,-0.1468782236649688,-0.19569608136937125,-0.2061945359071621,0.07222550805654092,0.018324065808998608,-2.0669507971866383,-0.7502172834366613,-2.1025681947621875,-0.3563313048597962,-0.47767321708071975,-0.9283672625910411,-1.2375024749206056
H_MEDIA,-1.0572811473721544,-0.2850795137090206,-0.2900009706443335,-0.7645817111531151,-0.9075473486765037,0.7772305377423353,1.1688165269101343,1.1351578243071074,0.2617248119196881,-0.06794242711159158,10.711020468713341,-0.962781022817634,7.909393649820293,-96.71146125463098,-0.4234248596258113,-8.420589411916618,0.33770860376631423,-2.92320170230844,-1.4959050466551445,0.3148631004968763,0.0038808959263995934,2.5989251107846125,-1.5648102736394232,-2.92320170230844,-0.9627810228176251,-0.4234248596258449,-4.893360104557562,173.94525694003812,-0.16976294470545403,0.337708603766292,2.6859567691880843,0.18694109650788526,-0.6159093353194497,-0.37292806946302537,-9.935026554937803,-0.9015036061196109,-0.08415550133893432,0.8595516647698669,1.4961629175778888,-0.6972283351623466,-0.11409319751850883,-0.3576755003241816,-2.0620987969287796,-0.7970256060079218,-0.34406617871257966,0.38659530708357104,-0.5435286230055784,-2.4262025260842406,0.9992166375304204,-0.1660888095816543,0.24806815159120263,0.7282210158120702,1.3416606559469197,1.3230506043477015,-0.4245807733287446,-0.5864248885943358,-0.629878438586626,-0.40984631556933,-0.0372626138963383,-0.03940167756734937,0.014173422529441516,0.04194081589151774,-0.1349805990755361,-2.117765482185231,-1.3600703608607094,-4.935410949930746,-3.735335660842374,-0.3929895087068537,-0.44300221907154336,-0.8661782417487903
H_RETAIL,0.3625445503007091,0.231560723168898,0.05003750130132964,0.10368246386470295,0.07297057254524507,0.04850893198916195,0.045676078455749614,0.10044820934307329,0.001839448255168149,0.03131073156822544,0.7664979170894454,0.08066508587720782,0.40253112734538804,0.42258797086106054,0.013832140256080466,-0.8124405101878244,-0.06524344349159887,0.07847121435209439,0.09020504790924776,0.11026025286514637,0.1247155562222149,0.002197015538328581,0.1397485149481698,0.07847121435209439,0.08066508587720973,0.013832140256079107,-0.6337604444565512,-0.16976294470545403,0.4826622152096613,-0.06524344349159703,0.06064101182489851,0.07340687973026952,0.06500859556313954,-0.021013244248815174,-0.21108873137119263,0.019075669033073502,0.05195989664949743,0.06311068672471966,0.1293529612920856,0.0836881012181137,0.0480103113603181,0.04629223122091263,0.014002533538290549,0.10357066391389418,0.1357861395405582,0.13374286980020506,0.04579603274503911,0.14747784597401478,0.07984846104772922,-0.004499880899482284,0.10711002623600344,-0.10779398516466301,-0.10546157002768827,-0.10479931606689884,0.07058442811344717,0.0642164748205514,0.06256183920652394,-0.04151339341696853,-0.02007654557530375,-0.02139297127927005,-0.01733121024529344,-0.0012855746068168765,-0.044598032551576405,0.022044336745352812,0.07478413283221406,0.018113269946834622,-0.00859605703613773,0.014417930670936871,-0.009215158765528614,-0.028721888406806284
H_UTIL,0.016532938580376366,-0.06295003516027854,-0.02916695360946657,-0.10908713069632864,-0.08929753350563946,-0.044632268007260015,-0.050456976872294126,-0.01899555475950614,0.0722818236356813,-0.06148975172266876,-0.9932148537228607,0.035926690015368336,-0.06517040778550447,0.026846997466936647,0.01489451297770614,-0.05933556186746023,2.059387991177951,-0.1783192176500148,-0.2938973207014544,-0.10528797898047713,-0.2616930036568879,-0.15281140800976464,-0.15939029912919875,-0.1783192176500148,0.035926690015367774,0.014894512977711678,1.6251491204381316,0.337708603766292,-0.06524344349159703,2.059387991177952,0.17790389712752344,-0.04175714172482607,-0.08384745786103907,0.012668992261003594,-0.06758402759270657,-0.029319988967374283,0.13100878467309904,-0.018782531056820474,0.00119410085997256,0.222938212151313,0.10005503357234431,0.09469086698075214,0.040324455964930554,-0.0160491431152804,-0.10081436535484237,-0.022383099909251403,0.08949454313507464,0.11296316197499122,-0.0031388207181321064,-0.04885199634866772,-0.027379588127919265,0.0799207899760249,0.1086687888596232,0.11886967476850463,-0.08420583578200959,-0.08456395194183235,-0.08133327848415062,0.07104650953814193,0.07300090724942941,0.06419561355449402,0.07362376347091963,-0.03841176810624241,0.05993394333791223,0.026361233727598753,0.07432914266374481,-0.14298835748914415,0.04436758379588585,0.14330239826814903,0.12295275009866462,0.12775730884628034
