date,ind_id,logva,va_level,va_growth
2015-03-01,MIN2,4.746820340369134,115.21734951708333,24.044691881471003
2015-04-01,MIN2,4.649176071029589,104.49885046710625,-9.764426933954518
2015-05-01,MIN2,4.5549210547745185,95.09924730770253,-9.42550162550706
2015-06-01,MIN2,4.642816302870806,103.83637084659625,8.789524809628713
2015-07-01,MIN2,4.581042694269587,97.6161249349025,-6.177360860121883
2015-08-01,MIN2,4.5571422140281435,95.31071264302646,-2.390048024144331
2015-09-01,MIN2,4.653904425293701,104.99412805349412,9.676221126555795
2015-10-01,MIN2,4.6016510357160865,99.64870346799279,-5.225338957761494
2015-11-01,MIN2,4.568725697484952,96.42116172408933,-3.2925338231134305
2015-12-01,MIN2,4.663571752395011,106.01406271073898,9.484605491005915
2016-01-01,MIN2,4.538501334175366,93.55049408144497,-12.50704182196456
2016-02-01,MIN2,4.698504600297457,109.78288035493587,16.000326612209115
2016-03-01,MIN2,4.882065510174452,131.9028293448563,18.356090987699503
2016-04-01,MIN2,4.573736361127414,96.90550816870105,-30.832914904703745
2016-05-01,MIN2,4.586983303773331,98.19775010792223,1.3246942645916526
2016-06-01,MIN2,4.588918226914315,98.38793914824848,0.19349231409844236
2016-07-01,MIN2,4.763233714066031,117.1240599008323,17.43154871517154
2016-08-01,MIN2,4.878286184169016,131.4052663703041,11.505247010298536
2016-09-01,MIN2,4.7279479794050605,113.0633158901582,-15.033820476395565
2016-10-01,MIN2,4.688249426356301,108.66279099325305,-3.9698553048759244
2016-11-01,MIN2,4.624783993554779,101.98074220577475,-6.34654328015225
2016-12-01,MIN2,4.106848557092864,60.754949800125935,-51.79354364619151
2017-01-01,MIN2,3.392165467091245,29.730262519474262,-71.46830900016185
2017-02-01,MIN2,3.5590902853152158,35.13122321408212,16.692481822397063
2017-03-01,MIN2,3.985531026022874,53.813858451013054,42.644074070765825
2017-04-01,MIN2,4.498780841601586,89.9074530300729,51.324981557871176
2017-05-01,MIN2,4.68363550117634,108.16258385230573,18.485465957475444
2017-06-01,MIN2,4.786151882096976,119.83932438329998,10.251638092063597
2017-07-01,MIN2,4.664288588585346,106.09008467196561,-12.186329351163039
2017-08-01,MIN2,4.759932532556211,116.73804961549604,9.564394397086495
2017-09-01,MIN2,4.759462072158241,116.68314190318058,-0.04704603979694966
2017-10-01,MIN2,4.467549832124062,87.14294637823588,-29.191224003417915
2017-11-01,MIN2,4.745776069749278,115.09709422454755,27.82262376252156
2017-12-01,MIN2,4.847705253121784,127.44759405980103,10.192918337250667
2018-01-01,MIN2,4.824918539209096,124.57631988430292,-2.278671391268805
2018-02-01,MIN2,4.623144368111509,101.81366899230606,-20.17741710975871
2018-03-01,MIN2,4.86381049532104,129.51678612433386,24.066612720953096
2018-04-01,MIN2,4.674110599965638,107.13723684283565,-18.969989535540233
2018-05-01,MIN2,4.563077182639768,95.87806066190876,-11.10334173258698
2018-06-01,MIN2,4.653875848165021,104.9911276656575,9.079866552525306
2018-07-01,MIN2,4.852992127208831,128.12317773159165,19.911627904381035
2018-08-01,MIN2,4.812190050579939,123.00070051251988,-4.080207662889279
2018-09-01,MIN2,4.740306912745937,114.46932838536648,-7.188313783400169
2018-10-01,MIN2,4.940732482565188,139.8726663356098,20.04255698192514
